"262","White, homemade, with icing (2 layer, 23cm diam)","1/12","109","371","1553","3","70","56","0.3","9","2.5","1","50","1.3","205","55","5","41","0.1","0.14","1.9","33"
"266","Yellow, from mix, with icing (2 layer, 23cm diam)","1/12","109","363","1519","4","64","47","0.9","11","2.0","46","60","1.1","338","74","15","137","0.1","0.14","2.0","57"
"268","Apple, commercial, 2 crust (23cm diam)","1/8","125","296","1239","2","43","20","2.0","14","4.7","0","14","0.6","333","81","9","30","0","0.03","0.9","54"
"269","Apple, homemade, 2 crust (23cm diam)","1/8","155","411","1717","4","58",,"2.3","19","4.7","0","11","1.7","327","122","11","43","0.2","0.17","2.7","59"
"270","Banana cream, from mix, no-bake type (23cm diam)","1/8","92","231","966","3","29",,"0.6","12","6.4","27","67","0.4","267","104","11","154","0.1","0.13","1.4","28"
"271","Butter tart","1","54","248","1038","2","29","15","0.7","14","5.6","30","22","1.1","164","109","10","35","0.1","0.10","1.5","35"
"272","Cherry, commercial, 2 crust (23cm diam)","1/8","125","325","1359","3","50","18","1.0","14","3.2","0","15","2.0","308","101","10","36","0.2","0.16","2.5","50"
"273","Chocolate cream, commercial (20cm diam)","1/6","113","344","1436","3","38",,"2.3","22","5.6","6","41","1.2","154","144","24","77","0","0.12","1.4","19"
"274","Coconut cream, commercial (20cm diam)","1/6","64","191","797","1","24","23","0.8","11","4.5","0","19","0.5","163","42","13","54","0","0.05","0.4","5"
"275","Fried pie, fruit (13cm X 10cm)","1","128","404","1692","4","55","27","3.3","21","3.1","0","28","1.6","479","83","13","55","0.2","0.14","2.7","36"
"280","Lemon meringue, commercial (20cm diam)","1/6","113","303","1267","2","53","27","1.4","10","2.0","51","63","0.7","165","101","17","119","0.1","0.24","1.1","40"
"281","Mincemeat pie, homemade, 2 crust (23cm diam)","1/8","165","477","1995","4","79","47","4.3","18","4.4","0","36","2.5","419","335","23","69","0.2","0.17","2.7","59"
"282","Pecan, commercial (20cm diam)","1/6","113","452","1890","5","65","32","4.0","21","4.0","36","19","1.2","479","84","20","87","0.1","0.14","1.5","61"
"283","Pumpkin, commercial (20cm diam)","1/6","109","229","957","4","30","15","2.9","10","1.9","22","65","1.5","307","168","16","77","0.2","0.22","1.9","35"
"284","Sugar pie, homemade, 1 crust","1/8","88","407","1703","3","31","18","0.5","31","17.3","84","61","1.1","81","139","13","59","0.1","0.15","1.6","34"
"286","Apple crisp, homemade","125mL","128","206","863","2","39","25","1.8","4","0.9","0","45","1.0","449","100","10","36","0.1","0.10",,"31"
"287","Bread pudding with raisins, homemade","125mL","106","162","677","6","24","15","0.9","5","1.8","61","124","1.2","252","228","18","111","0.1","0.26","2.1","31"
"288","Danish pastry, cinnamon (11cm diam)","1","65","262","1095","5","29","13","0.8","15","3.7","14","46","1.3","241","81","12","70","0.2","0.17","2.8","60"
"289","Danish pastry, fruit (11cm diam)","1","71","263","1102","4","34","20","1.3","13","3.5","81","33","1.3","251","59","11","63","0.2","0.16","2.2","49"
"290","Date squares, homemade","1 square","61","226","944","3","37",,"2.3","8","4.7","20","21","2.0","241","154","23","61","0.2","0.08","1.7","31"
"291","Doughnut, cake-type, plain (8cm diam)","1","47","198","828","2","23","11","0.7","11","1.7","17","21","0.9","257","60","9","126","0.1","0.11","1.4","39"
"292","Doughnut, cake-type, plain, chocolate coated (9cm diam)","1","57","270","1130","3","27","13","1.1","18","4.6","35","20","1.4","245","112","23","115","0.1","0.06","1.4","39"
"296","Doughnut, yeast-leavened, jelly fi lled (9cm X 6cm)","1","85","289","1209","5","33","18","0.8","16","4.1","22","21","1.5","249","67","17","72","0.3","0.12","2.8","88"
"297","Eclairs, custard filled, chocolate glaze","1","100","262","1096","6","24","7","0.6","16","4.1","127","63","1.2","337","117","15","107","0.1","0.27","2.1","63"
"298","Rice Krispies SquaresTM, commercial","1 square","22","91","381","1","18",,"0.1","2","0.3","0","1","0.3","77","9","3","9","0.3","0.30","3.7","38"
"299","Toaster pastries (Pop-TartsTM), brown sugar & cinnamon","1","50","206","862","3","34",,"0.5","7","1.8","0","17","2.0","212","57","12","67","0.2","0.29","2.8","21"
"300","Toaster pastries (Pop-TartsTM), fruit, frosted","1","55","215","900","2","39","20","0.4","6","1.5","0","16","3.9","387","81","13","75","0.2","0.20",,"39"
"311","Alfalfa sprouts, raw","60mL","8","2","10","0","0","0","0.2","0","3","0.1","1","7","2","6","1","7","0","3","1","0"
"312","Artichoke hearts, canned in water","1 heart","27","13","56","1","3","0","1.0","0","12","0.3","74","95","16","23","2","28","0","14","3","0"
"313","Artichoke hearts, marinated in oil","1 heart","28","27","111","1","3","0","1.0","2","12","0.3","79","93","16","23","2","28","0","13","3","0"
"314","Artichoke, boiled, drained","1 medium","120","60","251","4","13","1","4.7","0","54","1.5","114","425","72","103","11","127","0","61","12","0"
"315","Asparagus, canned, drained","6 spears","108","21","85","2","3","1","1.5","1","17","2.0","310","186","11","46","44","532","26","104","20","0"
"316","Asparagus, fresh or frozen, boiled, drained","6 spears","90","18","75","2","3","1","1.6","0","18","0.7","8","178","11","46","41","489","24","128","14","0"
"317","Bean sprouts, stir-fried","125mL","66","33","137","3","7",,"1.2","0","9","1.2","6","143","22","52","1","12",,"46","10","0"
"318","Beans, lima, frozen, boiled, drained","125mL","95","100","417","6","18","1","4.0","0","27","1.9","28","391","53","107","8","95","0","15","6","0"
"319","Beans, snap (green, yellow, Italian), canned, drained","125mL","71","14","60","1","3","1","1.5","0","19","0.6","187","78","9","14","16","186","0","23","2","0"
"323","Beets, pickled, sliced, not drained","125mL","120","78","326","1","20",,"2.2","0","13","0.5","317","177","18","20","1","7",,"32","3","0"
"324","Beets, sliced, boiled, drained","125mL","90","40","165","2","9","7","1.8","0","14","0.7","69","274","21","34","2","19","0","72","3","0"
"325","Beets, sliced, canned, drained","125mL","90","28","117","1","6","5","1.9","0","13","1.6","174","133","15","15","1","13","0","27","6","0"
"326","Belgium endive, raw","1 endive","53","9","38","0","2",,"1.6","0","10","0.1","1","112","5","14","1","9",,"20","1","0"
"327","Bok Choy, Pak-Choi, shredded, boiled, drained","125mL","90","11","45","1","2","1","0.9","0","84","0.9","31","333","10","26","190","2289","0","37","23","0"
"328","Broccoli, chopped, boiled, drained","125mL","82","29","120","2","6","1","2.0","0","33","0.6","34","241","17","55","81","973","0","89","53","0"
"329","Broccoli, chopped, raw","125mL","46","16","66","1","3","1","1.1","0","22","0.3","15","147","10","31","15","178","0","29","41","0"
"330","Broccoli, frozen spears, boiled, drained","125mL","97","27","114","3","5","1","2.3","0","50","0.6","23","175","19","53","54","645","0","29","39","0"
"331","Brussels sprouts, fresh or frozen, boiled, drained","4 sprouts","84","33","137","3","6","2","3.2","0","26","0.7","15","255","16","47","36","428","0","68","45","0"
"332","Cabbage, green, shredded, boiled, drained","125mL","79","17","73","1","4","2","1.3","0","25","0.1","6","77","6","12","6","59","0","16","16","0"
"333","Cabbage, green, shredded, raw","125mL","37","9","37","1","2","1","0.7","0","17","0.2","7","91","6","9","3","33","0","16","12","0"
"334","Cabbage, napa, shredded, boiled, drained","125mL","58","7","29","1","1",,,"0","17","0.4","6","50","5","11","7","77","0","25","2","0"
"335","Cabbage, red, shredded, raw","125mL","37","11","48","1","3","1","0.8","0","17","0.3","10","90","6","11","21","248","7","7","21","0"
"340","Carrots, baby, raw","8","80","28","117","1","7","4","1.4","0","26","0.7","62","190","8","22","552","5113","0","26","7","0"
"341","Carrots, fresh or frozen, boiled, drained","125mL","77","28","116","1","6","3","1.9","0","25","0.3","45","165","8","24","652","6333","1","10","2","0"
"342","Carrots, raw","1 medium","61","25","104","1","6","3","1.5","0","20","0.2","42","195","7","21","367","3522","1","12","4","0"
"343","Caulifl ower, pieces, boiled, drained","125mL","66","15","63","1","3","1","1.8","0","10","0.2","10","93","6","21","1","5","0","29","29","0"
"344","Caulifl ower, pieces, raw","125mL","53","13","55","1","3","1","0.9","0","12","0.2","16","160","8","23","1","4","0","30","25","0"
"345","Celery, raw","1 stalk","40","6","24","0","1","1","0.6","0","16","0.1","32","104","4","10","9","108","0","14","1","0"
"346","Corn, sweet, canned, cream style","125mL","135","97","407","2","25","4","1.8","1","4","0.5","385","181","23","69","5","41","0","61","6","0"
"347","Corn, sweet, canned, niblets","125mL","111","88","366","3","22","4","2.3","1","6","0.5","302","206","26","71","4","37","0","54","6","0"
"351","Cucumber, peeled, raw","4 slices","28","3","14","0","1","0","0.2","0","4","0.1","1","38","3","6","1","9","0","4","1","0"
"352","Edamame","125mL","82","100","417","9","8","2","4.3","4","52","1.9","5","357","52","138",,,,"255","5","0"
"353","Eggplant, pieces, boiled, drained","125mL","52","18","76","0","5","2","1.3","0","3","0.1","1","64","6","8","1","12","0","7","1","0"
"354","Fiddleheads, frozen, boiled","125mL","98","33","139","4","6",,"0.9","0","27","1.0","0","244","26","78","171","1911",,,"22","0"
"355","Fireweed leaves, raw","125mL","12","13","52","1","2",,"1.3","0","52","0.3","4","60","19","13","22","262",,"14","0","0"
"356","Hearts of palm, canned","2","66","18","77","2","3",,"1.6","0","38","2.1","281","117","25","43","0","0",,"26","5","0"
"357","Kale, chopped, boiled, drained","125mL","69","19","80","1","4","1","1.4","0","49","0.6","16","157","12","19","468","5613","0","9","28","0"
"358","Leeks, chopped, boiled, drained","125mL","55","17","71","0","4",,"0.5","0","16","0.6","5","48","8","9","1","15",,"13","2","0"
"359","Lettuce, Boston, shredded","250mL","58","8","31","1","1","1","0.6","0","20","0.7","3","138","8","19","96","1155","0","42","2","0"
"360","Lettuce, iceberg, shredded","250mL","58","8","34","1","2","1","0.7","0","10","0.2","6","82","4","12","15","174","0","17","2","0"
"361","Lettuce, looseleaf, shredded","250mL","59","9","37","1","2","0","0.8","0","21","0.5","17","115","8","17","219","2629","0","22","11","0"
"362","Lettuce, romaine, shredded","250mL","59","10","42","1","2","1","1.2","0","20","0.6","5","146","8","18","172","2062","0","80","14","0"
"363","Lettuce, spring mix (mesclun)","250mL","58","12","50","1","2","0","1.1","0","43","0.7","21","202","19","23","124","1489","0","62","9","0"
"364","Mushrooms, pieces, canned, drained","125mL","82","21","87","2","4","2","2.3","0","9","0.7","350","106","12","54","0","0","0","10","1","0"
"365","Mushrooms, portobello, grilled","125mL","85","30","124","4","4","0","1.9","1","3","0.5","9","443","13","128","0","0","0","16","0","0"
"366","Mushrooms, raw","3 medium","54","12","50","2","2","1","0.6","0","2","0.3","2","170","5","46","0","0","0","9","1","0.02"
"367","Mushrooms, shiitake, sliced, stir-fried","125mL","57","27","115","2","4","0","2.1","0","1","0.3","3","186","11","63","0","0","0","8","0","0"
"368","Mushrooms, white, sliced, stir-fried","125mL","57","15","62","2","2","0","1.0","0","2","0.1","7","226","6","60","0","0","0","11","0","0"
"369","Onions, green (scallion), raw","1 medium","15","5","20","0","1","0","0.4","0","11","0.2","2","41","3","6","8","90","0","10","3","0"
"370","Onions, yellow, chopped, raw","60mL","41","17","71","0","4","2","0.6","0","9","0.1","1","58","4","11","0","0","0","8","3","0"
"375","Onions, yellow, chopped, sauteed","125mL","46","61","254","0","4","2","0.8","5","9","0.1","6","61","4","15",,,,,"1","0"
"376","Parsnip, sliced, boiled, drained","125mL","82","59","245","1","14","4","2.7","0","30","0.5","8","302","24","57","0","0","0","48","11","0"
"377","Peas, green, canned, drained","125mL","90","62","260","4","11","4","4.0","0","18","0.9","226","155","15","60","24","287","0","40","9","0"
"378","Peas, green, frozen, boiled, drained","125mL","85","66","276","4","12","4","3.7","0","20","1.3","61","93","19","65","89","1057","0","50","8","0"
"379","Peas, snowpeas, boiled, drained","125mL","85","36","149","3","6","3","2.4","0","36","1.7","3","203","22","46","44","505","0","25","40","0"
"380","Peas, snowpeas, raw","10","34","14","60","1","3","1","0.6","0","15","0.7","1","68","8","18","18","214","0","14","20","0"
"381","Pepper, jalapeno, raw","1","14","4","18","0","1","0","0.4","0","1","0.1","0","30","3","4","6","64","0","7","6","0"
"382","Pepper, sweet, green, raw","1/2","82","16","69","1","4","2","1.2","0","8","0.3","2","144","8","16","15","171","0","9","66","0"
"383","Pepper, sweet, green, sauteed","125mL","74","95","396","1","3","2","1.3","9","6","0.2","13","100","6","11","8","101","0","1","132","0"
"384","Pepper, sweet, red, raw","1/2","60","15","65","1","4","2","0.8","0","4","0.3","1","126","7","15","93","966","183","11","113","0"
"385","Pepper, sweet, red, sauteed","125mL","74","99","413","1","5","3","1.3","9","5","0.4","16","144","9","17","98","1169","361","1","121","0"
"386","Pepper, sweet, yellow, raw","1/2","93","25","105","1","6",,"0.8","0","10","0.4","2","197","11","22","9","112",,"24","171","0"
"387","Pepper, sweet, yellow, sauteed","125mL","74","36","149","1","5","0","0.6","2","9","0.3","175","153","9","18","30","86","0","19","132","0"
"388","Potato, baked, fl esh","1","156","145","607","3","34","3","3.4","0","8","0.5","8","610","39","78","0","0","0","14","20","0"
"389","Potato, baked, fl esh and skin","1","173","161","673","4","37","2","3.8","0","26","1.9","17","926","48","121","2","10","0","48","17","0"
"390","Potato, boiled without skin","1","135","116","486","2","27","1","1.9","0","11","0.4","7","443","27","54","0","3","0","12","10","0"
"391","Potato, boiled, flesh and skin","1","150","129","540","3","30","1","2.5","0","13","1.3","7","572","34","67","0","0","0","15","18","0"
"392","Potato, canned, drained","4","140","84","351","2","19",,"1.3","0","7","1.8","307","321","20","39","0","0","0","8","7","0"
"393","Potato, microwaved, fl esh and skin","1","202","212","887","5","49",,"5.1","0","22","2.5","16","903","55","212","0","0","0","24","31","0"
"394","Potato, microwaved, peeled after cooking","1","156","156","652","3","36",,"3.4","0","8","0.6","11","641","39","170","0","0","0","19","24","0"
"395","Potatoes, French fried, frozen, home-prepared in oven","20 strips","48","96","403","2","15","0","1.6","4","4","0.6","14","201","11","40","0","1","0","6","5","0"
"396","Potatoes, hashed brown, plain, frozen, heated","125mL","82","180","752","3","23","1","1.8","9","12","1.2","28","359","14","59","0","0","0","6","5","0"
"397","Potatoes, mashed, dried, with 2% milk and margarine","125mL","111","107","447","3","15","2","1.1","4","46","0.2","284","235","15","59","61","2","0","8","14","0.13"
"404","Potatoes, scalloped, homemade","125mL","129","111","466","4","14",,"2.5","5","74","0.7","434","489","25","82",,"83","0","16","14","0"
"405","Pumpkin, canned","125mL","129","44","184","1","10","4","3.8","0","34","1.8","6","267","30","45","1007","8983","0","16","5","0"
"406","Radicchio, chopped","125mL","21","5","20","0","1","0","0.2","0","4","0.1","5","64","3","8","0","3","0","13","2","0"
"411","Radishes","3 medium","14","2","9","0","0","0","0.2","0","3","0","5","31","1","3","0","1","0","3","2","0"
"412","Rutabaga (yellow turnip), diced, boiled, drained","125mL","90","35","146","1","8","5","1.6","0","43","0.5","18","293","21","50","13","1","0","13","17","0"
"413","Sauerkraut, canned, not drained","125mL","75","14","59","1","3","1","1.9","0","23","1.1","496","128","10","15","1","6","0","18","11","0"
"414","Seaweed, dulse, dried","60mL","4","8","35","1","1","0","0.1","0","17","0.4","11","84","0","14","62","740",,"35","9","0"
"415","Spinach, boiled, drained","125mL","95","22","91","3","4","0","2.3","0","129","3.4","67","443","83","53","498","5980","0","139","9","0"
"416","Spinach, chopped, raw","250mL","32","7","30","1","1","0","0.7","0","31","0.9","25","177","25","16","149","1783","0","61","9","0"
"417","Squash, acorn, cubed, baked","125mL","108","61","253","1","16",,"2.1","0","48","1.0","4","473","47","49","23","277",,"21","12","0"
"418","Squash, butternut, cubed, baked","125mL","108","43","181","1","11","2","1.8","0","44","0.6","4","308","31","29","413","4950","0","21","16","0"
"419","Squash, spaghetti, baked","125mL","82","22","93","1","5","2","0.9","0","17","0.3","15","96","9","11","5","48","0","7","3","0"
"420","Sweet potato, baked, peeled after cooking","1/2","57","51","214","1","12","5","1.9","0","22","0.4","21","271","15","31","548","6560","0","3","11","0"
"421","Sweet potato, boiled without skin","1/2","76","57","240","1","13","4","1.9","0","20","0.5","20","174","14","24","594","7130","0","5","10","0"
"422","Swiss chard, chopped, boiled, drained","125mL","92","18","78","2","4","1","1.9","0","54","2.1","165","508","80","31","283","3376","0","8","17","0"
"423","Tomatoes, canned, stewed","125mL","135","35","147","1","8","6","1.4","0","46","1.8","298","279","16","27","12","140","5436","7","11","0"
"424","Tomatoes, canned, whole","125mL","127","22","90","1","5","3","1.0","0","39","1.2","162","238","14","24","8","89","3423","10","18","0"
"425","Tomatoes, raw","1","123","22","92","1","5","3","1.5","0","12","0.3","6","292","14","30","52","552","3165","18","16","0"
"426","Tomatoes, sun-dried","1 piece","2","5","22","0","1","1","0.2","0","2","0.2","42","69","4","7","1","10","815","1","1","0"
"427","Tomatoes, sun-dried, packed in oil, drained","1 piece","3","6","27","0","1",,"0.2","0","1","0.1","8","47","2","4","2","23",,"1","3","0"
"428","Turnip (white turnip), cubed, boiled, drained","125mL","82","18","76","1","4","2","1.6","0","27","0.1","13","146","7","21","0","0","0","7","10","0"
"430","“mini corn”, snow peas, sweet red pepper), frozen,","125mL","74","29","122","1","6","2","1.8","0","24","0.5","15","128","13","32","192","1878","0","23","22","0"
"438","Vegetables, peas and carrots, canned, not drained","125mL","135","51","214","3","11",,"2.7","0","31","1.0","350","135","19","62","389","0",,"24","9","0"
"439","Zucchini, raw, slices","4","40","6","27","0","1","1","0.4","0","6","0.1","4","104","7","15","4","48","0","11","7","0"
"440","Zucchini, sliced, boiled, drained","125mL","95","15","64","1","4","2","1.3","0","12","0.3","3","241","21","38","53","637","0","16","4","0"
"442","Carrot juice","125mL","125","50","208","1","12","5","1.0","0","30","0.6","36","364","17","52","966","11599","2","5","11","0"
"443","Coleslaw with dressing, homemade","125mL","63","44","183","1","8",,"1.0","2","29","0.4","15","115","6","20","34","87",,"17","21","0"
"448","Potato salad, homemade","125mL","132","205","858","4","14","3","1.4","15","28","0.7","579","276","17","66","57","183","0","22","17","0.20"
"449","Tomato clam cocktail","125mL","128","61","257","1","14","4","0.5","0","10","0.2","462","114","6","14","9","163","3807","10","6","0.04"
"450","Tomato juice","125mL","128","22","91","1","5","5","0.9","0","13","0.6","345","294","14","23","30","347","11602","26","10","0"
"451","Tomato juice, without added salt","125mL","184","31","131","1","8","7","0.7","0","18","0.8","18","421","20","33","42",,"16611","37","34","0"
"452","Tomato sauce for spaghetti, canned","125mL","132","143","600","2","21",,"1.9","6","37","0.9","652","505","32","47","82","967",,"28","15","0"
"453","Tomato sauce, canned","125mL","129","41","173","2","10","6","1.9","0","17","1.3","678","428","21","34","22","271","19612","12","8","0"
"454","Vegetable juice cocktail","125mL","128","24","101","1","6","4","0.7","0","14","0.5","345","247","14","22","100","1061","12351","27","35","0"
"455","Vegetable juice cocktail, low sodium","125mL","128","28","118","1","6","5","1.0","0","14","0.5","89","247","14","22","66","1061","12350","27","35","0"
"466","Apple with skin (7cm.diam)","1","138","72","300","0","19","14","2.6","0","8","0.2","1","148","7","15","4","37","0","4","6","0"
"467","Applesauce, unsweetened","125mL","129","55","232","0","15","13","1.5","0","4","0.2","3","97","4","9","1","17","0","1","13","0"
"468","Apricots, dried","3","21","67","281","1","17",,"1.2","0","13","1.3","3","389","13","33","133","0","0","1","2","0"
"469","Apricots, raw","3","105","50","211","1","12","10","2.1","0","14","0.4","1","272","11","24","101","1149","0","9","11","0"
"470","Avocado","1/2","101","161","672","2","9","1","6.7","15","12","0.6","7","487","29","52","7","62","0","81","10","0"
"471","Banana","1","118","105","439","1","27","14","2.1","0","6","0.3","1","422","32","26","4","31","0","24","10","0"
"472","Blackberries","125mL","76","33","137","1","7","4","4.0","0","22","0.5","1","123","15","17","8","97","0","19","16","0"
"473","Blueberries, frozen, unsweetened","125mL","82","42","174","0","10","7","2.6","1","7","0.1","1","44","4","9","2","23","0","6","2","0"
"474","Blueberries, raw","125mL","77","44","182","1","11","8","2.0","0","5","0.2","1","59","5","9","2","25","0","5","7","0"
"475","Cherries, sweet","10","68","43","179","1","11","9","1.4","0","9","0.2","0","151","7","14","2","26","0","3","5","0"
"476","Clementine","1","74","35","146","1","9","7","1.3","0","22","0.1","1","131","7","16",,,,"18","36","0"
"477","Cranberries, dried, sweetened","60mL","31","95","396","0","25","20","1.8","0","3","0.2","1","12","2","2","0","0","0","0","0","0"
"478","Dates, dried","3","25","70","294","1","19","16","2.0","0","10","0.3","0","163","11","15","0","1","0","5","0","0"
"479","Figs, dried","2","17","42","175","1","11","8","1.6","0","27","0.3","2","114","11","11","0","1","0","2","0","0"
"480","Figs, raw","1","50","37","155","0","10","8","1.5","0","18","0.2","1","116","9","7","4","43","0","3","1","0"
"481","Fruit cocktail, canned, juice pack","125mL","125","58","240","1","15","14","1.3","0","10","0.3","5","119","9","18","19","193","0","4","3","0"
"482","Fruit cocktail, canned, light syrup pack","125mL","128","73","304","1","19","18","1.3","0","8","0.4","8","114","6","14","13","133","0","4","2","0"
"483","Fruit salad, tropical, canned, heavy syrup pack","125mL","136","117","489","1","30",,"1.8","0","18","0.7","3","178","18","10","8","102",,"12","24","0"
"484","Fruit salad, tropical, canned, juice pack","125mL","131","70","272","1","18","16","1.1","0","17","0.3","4","160","14","10","8","96","0","4","16","0"
"485","Grapefruit, pink or red","1/2","123","52","216","1","13","8","2.0","0","27","0.1","0","166","11","22","71","844","1745","16","38","0"
"486","Grapefruit, white","1/2","118","39","163","1","10","9","2.1","0","14","0.1","0","175","11","9","2","17","0","12","39","0"
"487","Grapes","20","100","69","289","1","18","15","1.2","0","10","0.4","2","191","7","20","3","39","0","2","11","0"
"488","Groundcherries","10","49","26","108","1","5",,,"0","4","0.5","0","75",,"19","17","210",,"3","5","0"
"489","Kiwifruit","1","76","46","194","1","11","7","2.3","0","26","0.2","2","237","13","26","3","40","0","19","70","0"
"490","Lychees (litchis)","10","96","63","265","1","16","15","1.2","0","5","0.3","1","164","10","30","0","0","0","13","69","0"
"495","Mango","1/2","104","67","282","1","18","15","1.9","0","10","0.1","2","161","9","11","39","461","0","14","29","0"
"496","Melon, cantaloupe, cubes","125mL","85","29","120","1","7","7","0.6","0","8","0.2","14","226","10","13","143","1708","0","18","31","0"
"497","Melon, honeydew, cubes","125mL","90","32","136","0","8","7","0.7","0","5","0.2","16","205","9","10","3","27","0","17","16","0"
"498","Melon, watermelon, cubes","125mL","80","24","100","0","6","5","0.3","0","6","0.2","1","90","8","9","22","243","3639","2","7","0"
"499","Nectarine","1","136","60","250","1","14","11","2.3","0","8","0.4","0","273","12","35","18","204","0","7","7","0"
"500","Orange","1","131","62","258","1","15","12","2.3","0","52","0.1","0","237","13","18","8","93","0","39","70","0"
"501","Papaya, cubes","125mL","74","29","121","0","7","4","1.3","0","18","0.1","2","190","7","4","17","204","0","28","46","0"
"502","Peach","1","98","38","160","1","9","8","1.9","0","6","0.2","0","186","9","20","16","159","0","3","6","0"
"503","Peach, canned halves or slices, juice pack","125mL","132","58","243","1","15","14","1.7","0","8","0.4","5","169","9","22","25","250","0","4","5","0"
"504","Peach, canned halves or slices, light syrup pack","125mL","133","72","300","1","19","18","1.7","0","4","0.5","7","129","7","15","24","233","0","4","9","0"
"505","Peach, canned halves or slices, water pack","125mL","129","31","129","1","8","6","1.7","0","3","0.4","4","128","6","13","35","340","0","4","4","0"
"506","Pear with skin","1","166","96","403","1","26","16","5.0","0","15","0.3","2","198","12","18","2","22","0","12","7","0"
"507","Pear, canned halves, juice pack","125mL","131","66","274","0","17","13","2.1","0","12","0.4","5","126","9","16","0","4","0","1","2","0"
"508","Pear, canned halves, light syrup pack","125mL","133","76","316","0","20","16","2.1","0","7","0.4","7","88","5","9","0","0","0","1","2","0"
"509","Pear, canned halves, water pack","125mL","128","37","155","0","10","8","2.0","0","5","0.3","3","68","5","9","0","0","0","1","1","0"
"510","Pineapple, canned, juice pack","125mL","132","79","330","1","21","19","1.2","0","18","0.4","1","160","18","8","3","30","0","7","12","0"
"511","Pineapple, cubes","125mL","82","42","174","0","11","8","1.1","0","11","0.2","1","88","10","7","2","28","0","16","46","0"
"512","Plantain, baked or boiled, sliced","125mL","81","94","395","1","25","11","1.9","0","2","0.5","4","378","26","23","37","300","0","21","9","0"
"513","Plum","1","66","30","127","0","8","7","1.1","0","4","0.1","0","104","5","11","11","125","0","3","6","0"
"514","Pomegranate (9.5cm diam)","1/2","77","53","220","1","13","13","0.5","0","2","0.2","2","200","2","6","2","31","0","5","5","0"
"515","Prunes, dried","3","25","60","253","1","16","10","1.8","0","11","0.2","1","184","10","17","10","99","0","1","0","0"
"516","Prunes, dried, cooked, without added sugar","60mL","63","67","281","1","18","16","3.6","0","12","0.3","1","202","11","19","11","109","0","0","2","0"
"517","Raisins","60mL","37","110","460","1","29","22","1.3","0","18","0.7","4","275","12","37","0","0","0","2","1","0"
"518","Raspberries","125mL","65","34","141","1","8","3","4.2","0","16","0.4","1","98","14","19","1","8","0","14","17","0"
"519","Rhubarb, frozen, cooked, with added sugar","125mL","127","147","615","0","40","36","2.5","0","184","0.3","1","122","15","10","5","56","0","6","4","0"
"520","Strawberries","7","84","27","113","1","6","4","1.9","0","13","0.4","1","129","11","20","1","6","0","20","49","0"
"521","Strawberries, frozen, unsweetened","125mL","117","41","170","1","11","5","1.8","0","19","0.9","2","173","13","15","2","32","0","20","48","0"
"522","Tangerine (mandarin)","1","84","45","186","1","11","9","1.5","0","31","0.1","2","139","10","17","11","130","0","13","22","0"
"523","Tangerine (mandarin), canned, juice pack, drained","125mL","100","38","159","1","9","8","1.2","0","12","0.3","5","136","11","11","25","298","0","5","34","0"
"529","Apple juice, ready-to-drink, vitamin C added","125mL","126","59","249","0","15","14","0.1","0","9","0.5","4","150","4","9","0","0","0","0","52","0"
"530","Cranberry juice cocktail, ready-to-drink, vitamin C added","125mL","134","76","318","0","19","16","0.1","0","4","0.2","3","24","3","3","0","0","0","0","48","0"
"531","Cranberry juice, unsweetened, ready-to-drink","125mL","134","61","257","1","16","16","0.1","0","11","0.3","3","103","8","17","3","36","0","1","12","0"
"535","Grape juice, frozen, sweetened, diluted, vitamin C added","125mL","132","67","281","0","17","17","0.1","0","5","0.1","3","28","5","5","0","7","0","1","20","0"
"536","Grape juice, ready-to-drink, vitamin C added","125mL","132","81","337","1","20","20","0.1","0","12","0.3","4","174","13","15","0","7","0","4","32","0"
"540","Grapefruit juice, ready-to-drink, sweetened","125mL","132","61","254","1","15","15","0.1","0","11","0.5","3","214","13","15","0","4","0","13","36","0"
"541","Lemon juice, canned or bottled","15mL","15","3","14","0","1","0","0.1","0","2","0","3","16","1","1","0","0","0","2","4","0"
"542","Lime juice, canned or bottled","15mL","16","3","14","0","1","0","0.1","0","2","0","2","12","1","2","0","2","0","1","1","0"
"543","Nectar, apricot","125mL","133","74","310","0","19","18","0.8","0","9","0.5","4","151","7","12","88","1042","0","1","44","0"
"544","Nectar, mango","125mL","133","68","281","0","17","17","0.4","0","23","0.5","7","32","4","3","46","533","0","9","20","0"
"545","Orange and grapefruit juice, ready-to-drink","125mL","130","56","235","1","13","13","0.1","0","10","0.6","4","206","13","18","8","26","0","18","38","0"
"546","Orange juice, frozen, diluted","125mL","132","59","247","1","14","11","0.3","0","12","0.1","1","250","13","21","7","22","0","58","51","0"
"547","Orange juice, ready-to-drink","125mL","132","58","242","1","13",,"0.3","0","13","0.2","1","250","14","14","5","61","0","24","43","0"
"551","Orange, strawberry and banana juice, ready-to-drink","125mL","124","57","237","1","15","13","0.2","0","14","0.3","5","124","12","15","1","21","0","21","31","0"
"552","Pineapple juice, ready-to-drink, vitamin C added","125mL","132","74","309","0","18","13","0.3","0","22","0.3","1","177","17","11","0","4","0","30","32","0"
"553","Pomegranate juice, ready-to-drink","125mL","128","72","300","0","20","17","0","0","0","0","5","215",,,"0",,,,"0","0"
"554","Prune juice, ready-to-drink","125mL","135","96","402","1","24","22","1.4","0","16","1.6","5","373","19","34","0","3","0","0","6","0"
